"","Estimate","Std. Error","t value","Pr(>|t|)","PAdj"
"TMEM181",-0.000983960280161258,0.00117838698520069,-0.835006065510543,0.403823766693102,0.697157459920476
"TUBAL3",-0.00281723726942229,0.000985781092764034,-2.8578731019511,0.00431335992163143,0.0742287814762109
"BQ022293",0.000374495349901362,0.000253197458156692,1.47906441331494,0.139295961859685,0.423342978123823
"AK027883",0.000331450514011865,0.000235078119664099,1.40995901483929,0.158722462053261,0.451154666431105
"STAU1",-0.00226372557009476,0.000848568054069989,-2.66770067437402,0.00770488605577965,0.100888051266652
"SEMA3C",-0.00333343559912395,0.00139015340217496,-2.39789047302882,0.0165898728992329,0.147291842001955
"ZNF582",0.000321891112405329,0.000361605939802313,0.890170976121977,0.373491608299191,0.67386006043738
"AF209507",0.000523181926402304,0.000218305680480221,2.39655663220227,0.0166501828183209,0.147498843103404
"BQ225423",0.000767916028825041,0.000315596359084889,2.43322207851734,0.0150607313385627,0.139024391230112
"BX090622",8.05857509968464e-05,0.000214962322477091,0.374883142628098,0.707791006699198,0.883791899037963
"SHISA3",0.000123896791078819,0.000307583302531695,0.402807272238232,0.687137267529461,0.873631762505257
"IFT88",0.000608494162590123,0.000762143087336395,0.79839884754022,0.424743123415408,0.712925750872615
"CX780840",0.000237839172442396,0.000224773541507973,1.05812797559164,0.290137364956751,0.601861522879552
"UBTF",0.000196171074957157,0.000664330040685618,0.295291591442561,0.767804784663229,0.912100420680956
"CASP14",0.000719611532677508,0.000898925684092526,0.800523942536989,0.423511664857775,0.712322767066142
"RIN3",0.00031567331337964,0.000468073894893944,0.674409140999339,0.500136790333195,0.76704041342498
"LSM7",-0.000821084563474365,0.000723229139818952,-1.13530348580798,0.256397504770461,0.569284227448437
"GOT1L1",0.00033890719336772,0.000245571851323378,1.38007345524889,0.167733339362822,0.46387386044487
"ROCK2",0.000674198778818844,0.000751366180972724,0.897297211255931,0.369678891036877,0.67091198456741
"C19orf21",0.000174643248258915,0.000610932752477439,0.285863292728546,0.775015325022048,0.914957642738904
"AI807406",0.000463020978426082,0.000215485391689717,2.14873488543854,0.0317868391550041,0.205295970455643
"DHX40",-0.000378199178687809,0.000989604039663787,-0.382172225990811,0.702378192015501,0.880701439900881
"DA455367",0.000685366997340354,0.000218338442966347,3.13901202201936,0.00172234963525039,0.0451454965390565
"SLC39A1",-0.0013775132008589,0.00093390739718597,-1.47499977514858,0.140385375141621,0.424597008408073
"STYK1",0.000339840775101481,0.000365000769236546,0.931068654491629,0.351941399912843,0.656167408804603
"AK097910",-9.05087185060057e-05,0.000219982029243488,-0.41143687426315,0.680800610606986,0.871173096637664
"BRF1",0.00145884655701801,0.000694559978437692,2.1003896024926,0.0358317221835936,0.217688208967791
"SNX33",0.000953101428565102,0.000666860483860498,1.42923662689913,0.153107657850825,0.442954399706043
"EDEM3",-0.00188398774310517,0.000939134275057029,-2.0060898565232,0.0449942311346786,0.243541614283513
"PEPD",-0.000747641043879567,0.000879338366139142,-0.850231347418843,0.395308188819628,0.691249357322845
"DA584132",7.80288671570679e-06,0.00020970976809154,0.0372080270114111,0.970323214458664,0.989158136292199
"GNA15",-0.000748494437907642,0.00116839014321284,-0.640620294732571,0.521849969710814,0.780383201826275
"AI763344",0.00028413017407694,0.000213390166845293,1.33150546849206,0.183189305288753,0.482903179497656
"AA812995",0.000580463940465123,0.000227956212500192,2.54638350979197,0.0109662194964117,0.119882610922187
"AA541410",-0.000148520913362778,0.000270958256367888,-0.548132082608054,0.58366836026739,0.816711082302436
"TNFRSF9",0.000112895276721998,0.000569670509115169,0.198176445709557,0.842929123873699,0.94261378048526
"PURG",0.00146048512435222,0.000402774806454018,3.62605878259902,0.000295690925621963,0.0186492375600133
"LOC100507170",0.000227736559298567,0.000281383910247491,0.809344639138255,0.418422613945404,0.708165763527763
"PRR3",-0.000534169005966947,0.000541124402685459,-0.987146399822305,0.323701943228665,0.632302120448587
"ADM",-0.000647723379369107,0.00221771906848966,-0.29206737163974,0.770268364653912,0.913466006905125
"EIF5",0.0026053419133517,0.000991122594423796,2.62867775188432,0.00864378911460269,0.10741042995647
"RSG1",-0.00121184206497982,0.000440339407516235,-2.75206362250269,0.00598078548635479,0.0879009533965582
"N39814",-0.000316597261669103,0.000218113092880361,-1.45152800085579,0.146805046698315,0.433976481205528
"GCHFR",-0.00196697673079393,0.00128633847129503,-1.52912843290278,0.126406191238566,0.403987530219918
"ARL15",-0.000279681967061043,0.000482371766605373,-0.579805839444682,0.562117245909579,0.803142079823472
"TBC1D12",-0.000135924146313137,0.000242766772679313,-0.559896005590059,0.575619199479186,0.810711377336566
"LOC401463",0.000463410365660822,0.000223171636818542,2.07647518415441,0.0379899091254575,0.223617923458359
"CIAPIN1",-0.00148383636636047,0.000740237882596625,-2.00453989352103,0.0451599888941957,0.244112380074037
"CR739125",0.000616417186907001,0.000237499402945151,2.59544731171118,0.00952265011470666,0.11172264708482
"CSAG2",-0.00126102905077775,0.000925829905667012,-1.36205262225705,0.173349643561849,0.471297148514167
"TMC2",-0.000496759869106557,0.000284423288972754,-1.74655131406677,0.0808837082666966,0.324814469848857
"TSPAN31",0.000935705955105239,0.000985345392548456,0.94962229709642,0.342430145521812,0.64775173001673
"NMB",-0.000902357460483323,0.00125541464847992,-0.718772448271107,0.472373302464393,0.748662656566594
"MATK",0.000838030633113141,0.00132792968289299,0.631080578971193,0.528066994525467,0.784100686861331
"AI968779",0.000480632937454833,0.000220535627718904,2.17938907389354,0.0294304674596201,0.197293433577998
"ZFP57",1.75010432240303e-05,0.000374465321457704,0.0467360853493801,0.962728691664316,0.986201982448127
"RNASEK",0.00107466007627391,0.000692231304725148,1.55245807136765,0.120726329715181,0.396263362405649
"LPCAT4",0.000410071294534851,0.000471230503489795,0.87021381573982,0.384298198515699,0.681959611271586
"MME",0.00112788048620185,0.00144279112850256,0.781735113226304,0.434471831607609,0.721350897003021
"AA913455",0.000185635948934282,0.00021834303591931,0.850203205028645,0.395323828120944,0.691249357322845
"BX116795",0.00155916428353169,0.000550331858242929,2.83313469896092,0.00466013241605003,0.077876866267868
"PLLP",-4.35517825859775e-05,0.00121981935322583,-0.0357034691004074,0.971522715383377,0.989332427672653
"AW173608",0.00014442319960104,0.000216764324949048,0.666268306073833,0.505323969635996,0.770282402858123
"FAM171A1",0.00152620971671404,0.00175155189029137,0.871347132319418,0.38367943907416,0.681748619757848
"CLCA1",-0.000175665342271078,0.000298544328742258,-0.588406227681971,0.55633258829624,0.800687850970759
"AZU1",0.00129784482361466,0.000520661466291612,2.49268460917321,0.0127663418320009,0.128524006155028
"AA889729",-4.70048063745353e-05,0.000203100132592092,-0.23143661096933,0.817001613014582,0.93258211100494
"CPLX2",-9.28981436659206e-05,0.000346733495675932,-0.267923765152318,0.788788327392957,0.921393699339033
"AK091889",0.00019855036309062,0.000267763669765428,0.741513452009969,0.458477742479416,0.739579462156553
"SMCR7",0.000301710115702614,0.000309403518629281,0.975134727100875,0.329622880286514,0.637296713430013
"BX105107",0.000319922624998924,0.000234922885809116,1.36181974734838,0.173423129993822,0.471348165787735
"BX474326",0.000171092915892981,0.000215239717328815,0.794894724896931,0.426778273346774,0.714394803405004
"LOC730109",-0.000531419773494612,0.000219394179636075,-2.42221454724148,0.0155232394965882,0.141303810255084
"PIP5K1B",0.00099941577215572,0.000497664085662035,2.00821357407419,0.0447679482911153,0.242938905709565
"LOC440602",0.000587408908180953,0.000234860494559491,2.50109712696768,0.0124680882696269,0.127069165601952
"FAM55A",0.000236554114677591,0.000232722233909403,1.01646546917249,0.309542737574809,0.620358370690266
"OSBPL11",-0.00143915566445477,0.000508005466197158,-2.83295310821761,0.0046627687083396,0.077876866267868
"OTOR",-1.4704054678645e-05,0.000256280280062429,-0.0573748970270482,0.954252850563502,0.984112569709786
"ILDR2",-0.000584345635218591,0.000288172516619525,-2.02776323736002,0.0427296903836813,0.236835214730707
"TK2",6.43802197867213e-06,0.000529960524975032,0.0121481160865244,0.990308774104668,0.997430941860897
"BX103303",0.000171799082026087,0.000228857818530852,0.750680414280571,0.452941946835606,0.735324049950113
"LASS6",0.00191829630132231,0.00137248812268655,1.39767788851053,0.1623799627453,0.456129224962209
"ATOH7",-0.000379530909749032,0.000281219283043694,-1.34959063134395,0.177314989712797,0.475431294409106
"GDF10",0.000539748672582336,0.000599684024664016,0.90005511299845,0.368209864452237,0.669592386341202
"BTBD16",-0.000520185892164636,0.000346646886841104,-1.50062184866261,0.13362665833934,0.415161959325011
"ERO1LB",-1.4355903842734e-05,0.000641068808075817,-0.0223937019893755,0.982136356269062,0.994045580335993
"TRUB2",3.8501760040459e-05,0.000549037857618036,0.0701258747575191,0.944101167919586,0.980214769518878
"CCDC101",0.00116459974140346,0.000851827171471981,1.36717843760607,0.17173802509346,0.468845193309147
"FAM195A",-0.00129915683661382,0.000966098944491672,-1.34474511541609,0.178874932529971,0.477104242107087
"PDGFD",-0.000910046914507521,0.00112038031397964,-0.812266069969575,0.416745086298762,0.70658280633005
"OR1F2",7.09760806653212e-05,0.000238673339720549,0.297377498251055,0.766212221405382,0.911569685793413
"REPS2",-0.00107579350814168,0.00201279378002765,-0.534477758634023,0.59307624424362,0.822614457860011
"CDK11A",0.000885809203794154,0.000837481710119245,1.05770573027562,0.29032983271047,0.602004540800608
"LOC100133461",0.000103759489010632,0.000221971177671475,0.467445774262634,0.640236878967287,0.84878158967384
"TTC31",0.00135947999468534,0.000552019540665895,2.46273889696986,0.013879942567522,0.133947253550132
"SEMA3F",0.000197078684174958,0.00128756518475067,0.153063073240149,0.878365484876073,0.957258345259421
"CBWD5",-0.000826096036987385,0.000531128013822647,-1.55536144863041,0.120033682236404,0.395149455919295
"KIAA1712",0.000742489910878614,0.000718307792719205,1.03366539860004,0.301429792443141,0.612460700596553
"EPB42",0.000702969137358959,0.00029530689333656,2.38046978658838,0.017392869924999,0.150668131650329
"AI796409",-0.000112866976830708,0.000226778232430236,-0.497697577149206,0.618757275818827,0.836018968609483
"OR4D1",-0.000594097221616346,0.000313461549527114,-1.89527941309739,0.0582135420238654,0.278434647187643
"AA826603",-0.000157386403421613,0.000284897738432564,-0.552431213696232,0.580720709888878,0.814633714729847
"AKIRIN2",-0.000319329505176391,0.000806643261224651,-0.395874509249086,0.692243956993924,0.876029891515269
"BM665151",0.000291046610714344,0.000214612696049762,1.35614814999975,0.175220071058245,0.473313678255993
"CD000492",-2.93806906966649e-05,0.000214184542441273,-0.13717465491106,0.890907899991837,0.96193575832373
"LCE2C",-3.63057890138264e-05,0.000354768834844157,-0.10233646658894,0.918500872232073,0.972161516538542
"CDK5RAP2",-6.62478793960893e-05,0.000988746064290974,-0.0670019146357821,0.946587530189459,0.981300303567461
"TRIL",0.0010075892909722,0.00161478610276771,0.623976939883998,0.532720842553902,0.787100051243846
"CHODL",-0.000727654457399076,0.000615151618938263,-1.18288635678955,0.237008517121214,0.548618245260228
"BG236160",-0.000745263728508849,0.000234241307594005,-3.18160676340044,0.00148927545623615,0.0417134072615661
"SPIRE1",-0.000112949712803229,0.00105467650517502,-0.107094177455376,0.914726056750724,0.97115913867644
"AVP",0.00121200264299153,0.000701781444815858,1.72703717367385,0.0843304716242342,0.331445956861184
"GPRC5A",-2.60679319812207e-05,0.00148610753428369,-0.0175410805610279,0.986006880879363,0.995649580360862
"AK123046",0.000413530885022766,0.000263376951083556,1.57011038103928,0.116563068974367,0.389158796212205
"MCM6",-0.000347810714239826,0.00106435398608135,-0.32678105103018,0.743871026972315,0.901487922166191
"FARS2",-6.66535123966628e-05,0.000696355934685325,-0.0957175907846362,0.923755395657129,0.973504012171862
"FXR2",-0.00029458027496646,0.000581978194847914,-0.506170639337169,0.612798102147667,0.833093287602317
"TCEB3CL",4.69867903558383e-05,0.00021625476258213,0.217275170242752,0.828018233411457,0.936816246251759
"AK311573",-0.000254830182332033,0.000271494629948625,-0.938619605036957,0.348050490886753,0.652501191290399
"BAI3",-0.000399342767954016,0.000425468656267555,-0.938595034137816,0.348063107407457,0.652501191290399
"HOXA7",0.00029808934925754,0.000339366501131188,0.878369987208339,0.379858782128766,0.679169330318715
"AW296252",1.12480519084538e-05,0.000199541628958378,0.056369450160197,0.955053674125437,0.984506448288364
"XPO1",-0.00156684442635099,0.000610907742172228,-2.56478076506233,0.0104035708405737,0.116826826840138
"NEK7",-0.0012111905666291,0.000735054307948556,-1.64775657190471,0.0995750576314225,0.359739807911416
"PLEKHG5",-0.00077947645026925,0.000298494697413787,-2.61135777962817,0.0090923670858619,0.109359724160061
"TPST2",-0.00120982149311192,0.00103237293954725,-1.1718841581052,0.241396781401025,0.552966535219462
"AA213559",0.00038479277438248,0.000219095799074161,1.75627636864106,0.0792092186828847,0.32126668456467
"C2orf60",0.000286751700530043,0.00025748891672874,1.113646770405,0.265577644796489,0.578595981081882
"BX094311",-4.77639749294149e-05,0.000204201464193478,-0.233906133425954,0.815084129701033,0.931935271733216
"TMEM5",0.00137629446044321,0.000824066776683664,1.67012492116465,0.0950664145513192,0.351277949091313
"TMEM63C",-0.000266747180415603,0.000554749221818567,-0.480842820366937,0.630685947191431,0.843545483350392
"GOLGA6L6",-4.76066499240186e-05,0.00020574758111519,-0.231383764834472,0.817042657905633,0.93258211100494
"CYP4A11",0.000251559409738097,0.000243666189067145,1.03239358197857,0.30202479248494,0.613158389008833
"BX109116",-0.000111884833272618,0.000257056389047408,-0.435254045570458,0.663429589305246,0.862111491116492
"GOT1",-4.63999792419992e-05,0.000786604274496899,-0.0589877028975923,0.952968371411379,0.983513610392156
"PPP3CC",-0.000268879095098444,0.00074485987356031,-0.360979433370797,0.718156670402602,0.888913584820978
"TNFSF4",-0.00357115390690983,0.00108297361421487,-3.29754470472379,0.000994107699690624,0.0335518233047938
"CLOCK",0.000824279822646815,0.000572461437791674,1.43988707051877,0.150071143127941,0.438481248889888
"IRX3",0.00420190255051806,0.00161763631156029,2.59755701605457,0.00946456912674258,0.111215825975609
"SNTA1",-0.000992718437872873,0.000680315655783498,-1.45920269426931,0.144681701943327,0.430686991565476
"ILF2",-0.00209535663812113,0.00102932362013753,-2.03566361164545,0.0419285644125853,0.234908081501438
"MDGA1",0.000199048111881875,0.000445069335871662,0.447229444580904,0.65476256319927,0.85629013792947
"CR738400",9.24995525725081e-05,0.000201137870924217,0.459881334864875,0.645656268656682,0.851878929808112
"NOS2",-0.000629384655671694,0.000278163742717754,-2.2626408802326,0.0237751311165555,0.178032214487646
"COAS3",-0.000401108916496966,0.000299036411858586,-1.34133804644048,0.179977890071695,0.478730699786875
"C11orf80",0.00214986577169427,0.00122856215107412,1.74990395871683,0.0803032200711621,0.323442787883319
"LAYN",-0.000211123371997136,0.00086921569833753,-0.242889506483756,0.808118334441415,0.929229311705757
"AI081197",0.000729289712037977,0.000275940111532323,2.64292751056799,0.00828968461204953,0.105374561620461
"CD359832",0.000346750645030148,0.000249130654134788,1.39184255038541,0.164139960061566,0.458583185826674
"GALNT2",-0.000490753279765798,0.000343281529658152,-1.42959418834594,0.153004961511761,0.442753224334235
"PLTP",-0.000693294514847824,0.00149295827882253,-0.464376349079637,0.64243361310655,0.849835637814473
"CHMP6",0.000344927477897912,0.00060765359144292,0.567638343219293,0.570350501201653,0.80805431920372
"RFPL4B",-0.000108320902089638,0.000231217683837922,-0.468480179766738,0.639497282026901,0.848346114019899
"HADHA",-0.000374747464327088,0.000659360097535298,-0.568350231880731,0.569867214557289,0.808033583620925
"PPM1D",-0.000314135047459614,0.000932711984183304,-0.336797481737811,0.736308359827135,0.897784259289491
"PSPC1",-0.00129615079201396,0.000627234006738127,-2.06645490851886,0.0389265628075647,0.225852723284766
"BC071821",-7.71196076467725e-05,0.000397420544612767,-0.194050379861251,0.846158065908814,0.943669553778764
"BC039358",0.000310404246319798,0.000205387555035317,1.51130990515186,0.130882921116864,0.410734709823019
"TLE6",0.000670549226741197,0.00100105863578005,0.669840110033801,0.503044600809433,0.769378576918069
"ICOSLG",0.000157168796103918,0.000587573308230438,0.26748797792952,0.789123743996739,0.921498208032913
"LOC121952",1.79278559676307e-05,0.000218339596711146,0.0821099619019103,0.934568290286864,0.976818183324469
"BX093900",0.00225315033177239,0.000745556735366702,3.02210445549013,0.00254521510229643,0.0566409147148489
"SPDYE8P",0.000496372606483548,0.000263540831286778,1.88347514903074,0.0597951490859707,0.281508538046162
"GOLGA8B",0.00116709595162308,0.00155658835948079,0.7497781571567,0.453485125335098,0.735720741289326
"SHOX",-4.24254606562927e-05,0.000262109062829286,-0.161861860854177,0.871432584190475,0.955415693851953
"TMEM134",0.00091897050862168,0.000895995817654883,1.02564151585766,0.305196737059079,0.616176926243457
"TPSD1",-8.0675360725267e-05,0.000247961335536369,-0.32535459833186,0.744950069774073,0.902003320302824
"PCBP4",-0.000459854392310738,0.000643047263924476,-0.715117563061036,0.474628022900044,0.750197187943185
"ENDOU",-0.000139423450670512,0.000265508710784114,-0.525118178830214,0.599564930286408,0.826128185819379
"GALT",0.00148104017674937,0.000943247318436109,1.57015042375622,0.116553754956069,0.389158796212205
"CLEC4E",-0.000479304360795046,0.000256247529289103,-1.87047407686138,0.0615782236038857,0.285558854618901
"TIE1",0.000884100656139259,0.00047063954917376,1.87850905792205,0.0604711146593643,0.283104730455214
"BX118817",-0.0011849236821987,0.000280772161447684,-4.22023207745787,2.5605448695921e-05,0.00588635447002077
"BX100433",-0.000378108907048901,0.000285248055863557,-1.32554420363784,0.18515689475809,0.485692284836982
"AJ711173",0.000473464785177046,0.000210855136246657,2.24545056670182,0.024858688543875,0.181971570282821
"FAM114A1",-0.0014686992008073,0.00070811930656344,-2.07408439113885,0.0382116301812157,0.223965373908789
"TRPM2",-0.00136200674501668,0.000775361754954674,-1.75660810752305,0.0791526003117823,0.321158405886899
"ALPL",0.00192419723329065,0.00190406699269313,1.01057223336929,0.312355393988069,0.622462891781262
"CENPK",-0.00110770465047477,0.00084985358171502,-1.30340646236897,0.192600705844663,0.495334459105303
"KLF11",3.52353518468003e-05,0.000949740425736738,0.0370999811021704,0.97040935128784,0.989187087829663
"AJ708514",0.000374349076030473,0.000222683408560399,1.68108202784644,0.0929183744416104,0.347740731221242
"UTP20",5.61879679613599e-05,0.000230657755237502,0.243598867523465,0.80756892914561,0.929031611704331
"AVL9",-0.00132067705489366,0.000667527256662012,-1.97846161593122,0.0480270523677635,0.253114391700649
"AI767743",-5.79209096177914e-05,0.000310941018896383,-0.186276194190683,0.852248911619292,0.945985183491448
"ZXDC",0.000239947744757733,0.000628566359348265,0.381738127071461,0.702700130945604,0.880756391744249
"DB022751",0.000403349345276468,0.000270321450250261,1.49211002272684,0.135843424455909,0.418381264805559
"BQ185094",-0.000430695396187542,0.000242303167621758,-1.77750625555118,0.0756517526036661,0.314687097730126
"ZCCHC16",-0.000389358484205383,0.000322231730075969,-1.20831826249261,0.227081667033678,0.538176041847565
"BX105952",0.000443546254210342,0.000242167222599331,1.83157014169583,0.0671786769788484,0.298942658988418
"PASD1",0.000431294893648013,0.000328203301049727,1.31410894487824,0.188974961206862,0.490879634867158
"TCTN1",0.000701546676075293,0.00109949390870244,0.638063267583919,0.523512679032946,0.781293297567051
"OR4A47",0.00014830599690183,0.000269669878502047,0.54995388333927,0.582418411687267,0.815836602393075
"FLJ16126",0.000460113342873185,0.000242436740395898,1.897869696325,0.0578711747777836,0.277770821170306
"JKAMP",-0.00231372476756816,0.00101916462752938,-2.27021690615089,0.0233107612441699,0.176131247028729
"TCHHL1",0.000224684429762392,0.000340554429587112,0.659760702671814,0.509490790947538,0.773357691888495
"DAPK1",-0.00229100320302584,0.000972148670886535,-2.35663872372175,0.0185465048116732,0.155627145058834
"AA701923",0.000476864191396838,0.00023047979358218,2.06900650154742,0.0386862064284892,0.225028826755364
"BX097571",0.000912805639663086,0.000617521485359736,1.4781763247174,0.139533431459745,0.423703335658361
"IGFL4",0.000125658650466955,0.000245175497308972,0.512525321029934,0.608345528097908,0.830671513431011
"KLHL34",-0.000176310652493613,0.000473358522348321,-0.372467472686326,0.709588145102041,0.884500115780724
"FOXJ3",-0.000457326245594212,0.000614988225299724,-0.74363414904623,0.457193718775955,0.738675025901829
"GARS",0.00035111281330365,0.000903091657855564,0.388789787004992,0.69747708448231,0.878352537191986
"ABCB7",-0.000287313507344576,0.00072968432704285,-0.39375041603121,0.693811388640644,0.876659229656104
"ZDHHC16",0.000673248916354819,0.00078588821288347,0.856672622540843,0.391738493402767,0.688487818769465
"C14orf129",-0.00171697222092253,0.000949519362664479,-1.80825403718411,0.0707317870968162,0.30657989825244
"FAHD2B",0.000943208472852656,0.000838145085404601,1.12535226809489,0.260588005955547,0.57349097657019
"UBL4A",0.00149336006839166,0.000703098512042827,2.1239698887326,0.0338070364372273,0.21101640993339
"PPP1R2P3",0.000536456292793248,0.000284048320212002,1.88860927743864,0.0591029173945178,0.280198422387084
"MAGEA8",0.00178072094069015,0.000937538994453758,1.89935666806868,0.0576753941160051,0.277315312513578
"RFX7",0.000165735956857524,0.000253103423250332,0.654815153146321,0.512669427332777,0.774887024267778
"BM678241",0.000312537471922076,0.000248988043653394,1.25523084296026,0.209555937458742,0.51800153012727
"BAIAP2L1",-0.00230647234468524,0.00134412881176596,-1.71596079519709,0.0863392123758497,0.335371978385721
"UGT2B15",0.00146142992184663,0.000688926107958742,2.1213159219307,0.0340299140250163,0.211487106595664
"SEC61A2",-0.000553048565331874,0.000761952221452793,-0.725831029506537,0.468035582722418,0.745479513679317
"AI859493",0.000553864068999248,0.00023908857702838,2.3165643289328,0.0206379153224052,0.164347947900775
"CR740230",0.000469145006873216,0.000261350626619319,1.79507894410588,0.072806802918645,0.309842153950671
"POLDIP3",0.00143893996613566,0.000645698961333529,2.2284997379644,0.0259688053592807,0.186176498991759
"TRIP13",0.00158536573334816,0.0015439323898827,1.0268362421418,0.304633881010874,0.615889688249645
"CCDC67",-0.00013983101749744,0.000327144470231561,-0.427428950269171,0.669117433067942,0.864485107311362
"NAP1L2",0.000307568761765883,0.000303004283237221,1.01506407262596,0.310210057718729,0.620956554212871
"AA837393",0.000156005829064047,0.000231450761623592,0.674034632548579,0.500374797751391,0.767057526418278
"SLC4A9",-0.000162158779782945,0.000262069077241308,-0.618763501172758,0.536149519416367,0.788713727759755
"FAM48A",0.0011312878409539,0.000654686227640268,1.72798478598134,0.0841603910546054,0.330937616462583
"WDR90",0.00163064142423326,0.0011328150667717,1.43945951291084,0.150192150494613,0.438624439507759
"DGKK",8.85637676155048e-05,0.000274560049981152,0.322566111208038,0.747060871626592,0.902652427198839
"FKBP9L",-0.00011660225936814,0.00100441796381424,-0.116089380685057,0.907594498161381,0.967969032725727
"LOXL1",-0.000816980319828335,0.00096762670817105,-0.844313528067598,0.398605071868344,0.693615570958783
"NPR3",-0.000924589943958216,0.000830282489857868,-1.11358478018306,0.265604243135507,0.578602198884858
"RHBG",-0.000292230847266485,0.000281450936534966,-1.03830120753633,0.299267616575394,0.610153386940194
"BF056868",0.000408436927450695,0.000240967447561683,1.69498798108878,0.0902485736807764,0.342924878130853
"TJP1",-0.00110689664350279,0.00081618037704504,-1.35619119821317,0.175206379856267,0.473313678255993
"PRMT5",-4.72329036996931e-05,0.000693050870615108,-0.0681521453941355,0.945671998787888,0.980785649612342
"C11orf34",0.000297293228835204,0.000205700421548924,1.44527282246962,0.14855323334794,0.436227143321756
"C2orf29",0.000102633228115289,0.000764198824714362,0.134301735093156,0.893178814301834,0.962825598677956
"BF513364",0.000222163432666725,0.000217511085767958,1.02138901050648,0.307205765319429,0.618217036031369
"LRIG2",0.000175643908684469,0.000411093031878577,0.427260729479715,0.669239918417837,0.864597515216087
"AI204073",-7.950494503282e-05,0.000247996569095908,-0.32058889089741,0.748558720971199,0.903526227080948
"AW085267",0.000179958069067984,0.000205748174866131,0.874652079830465,0.381878517829505,0.680583319130358
"FAM118B",-0.0014919553266593,0.0004208974875446,-3.54470000608215,0.000402977329349325,0.0220832179593173
"CA307826",0.000499387351643774,0.000235843831313605,2.11744928354616,0.0343568798959742,0.213084359711147
"DA923414",0.000156930791962631,0.000228338992076834,0.687271107467383,0.491999371676897,0.762370640278687
"SEPHS1",-0.00158510013179518,0.000851351574124385,-1.86186315967696,0.0627832777801222,0.288824412487449
"SLFNL1",7.79589468486085e-05,0.0002842634901716,0.274248890708924,0.783924447497946,0.918618462930028
"CRTAP",0.000691727898028892,0.00152917486109861,0.452353694548661,0.65106805073594,0.854014156456984
"CA421506",0.000348123953085158,0.000204955365375793,1.69853544671475,0.0895774807365751,0.341332924251581
"AK096170",0.000121784807829006,0.000235053542667035,0.518115176853643,0.604440818940964,0.828539239732412
"WDR55",-0.000562938834828948,0.000580651892577696,-0.969494531964557,0.332427184289268,0.639604076333271
"WIPF1",-0.00181424633138503,0.00118651294349599,-1.52905734516428,0.126423811192723,0.403987530219918
"TGOLN2",0.00025968587275416,0.000888717630883641,0.292202904195742,0.770164759256988,0.913424098274086
"CA393467",0.00114493097505276,0.000463363173673338,2.47091491103243,0.0135676843055589,0.132333827432749
"KLHL1",-8.08622013251406e-05,0.000405845672626192,-0.199243719421445,0.842094333484189,0.942375999415292
"CEP250",-0.000264670162023531,0.000435152380772352,-0.60822409279657,0.543114667028957,0.792528374355603
"SPRED1",-4.10212970241849e-05,0.00104942270718875,-0.0390893933809331,0.968823399811094,0.988708890994528
"ORAI1",-0.000583934364975993,0.000715990289038848,-0.815561850370725,0.414857375759801,0.704798466605399
"AB076958",0.000581872223478754,0.000234491578993639,2.48142055239663,0.013175580621057,0.130676451361473
"TSSC1",0.000151034270923588,0.000675302791023174,0.223654148822265,0.823051499506922,0.934596157014483
"EPSTI1",-0.00597958718911448,0.00183837198174583,-3.25265356983733,0.00116423181528121,0.0365816746488405
"DB335284",-6.95338970900512e-05,0.000404650602992173,-0.171836879954918,0.863584853615107,0.951339664794674
"PARP9",-0.00286977012644222,0.00117125982122807,-2.4501567239225,0.0143728910304004,0.13627134094864
"DCBLD1",0.00091740934789787,0.000963740310219982,0.951925885188369,0.341260830935464,0.646946003441371
"CEACAM1",0.000646606163056559,0.00181077640318139,0.357087800526075,0.72106742991258,0.889907513929447
"AI792661",0.00033280761676492,0.000248309906027529,1.34029134032221,0.180317749811582,0.478903355746639
"AF090939",0.000707135378589626,0.000284030308226163,2.48964761192513,0.0128755565733079,0.12890368224255
"DB338706",-0.000295746820798864,0.000338020265878501,-0.874938134345969,0.381722886339154,0.680480739196252
"BX119001",0.000658793371102093,0.000361392874523996,1.82292850120472,0.0684780260568918,0.302311044005404
"EYA1",-0.00122326793824178,0.000855957471797266,-1.42912233206314,0.153140495892382,0.442954399706043
"BQ003757",0.00018392764577683,0.000210503295318835,0.873751859790356,0.382368547795857,0.680926820213255
"BG197219",0.000155878004338948,0.000229200208053091,0.680095387622169,0.496530467002346,0.765631969901384
"MED10",0.00104577007183991,0.000763217049645929,1.37021319469352,0.170789164689469,0.467354336345084
"GFOD1",0.00204466636854574,0.00117691716394963,1.73730695003548,0.0825019886861672,0.328480711542125
"THAP6",0.000775306506635266,0.000555500428176455,1.39569020528098,0.16297786075508,0.456841524975123
"ZNF234",0.00219828093244244,0.000724337439568462,3.03488514103608,0.00244032429938191,0.0551518582647733
"ITGA8",0.00112049203869813,0.000619137539508501,1.80976272184632,0.0704973048453147,0.306162595699631
"AL137470",3.71732740338949e-05,0.000258438599660795,0.14383793319839,0.885644354506006,0.959599005362488
"BM835684",-0.000540554556156636,0.000233550683568524,-2.31450641846671,0.0207506609488672,0.165030060705613
"RAB6A",-0.00156934574286156,0.000758802366364153,-2.06818772901457,0.0387631957264397,0.225329569051021
"FAM75A2",-6.75640478160113e-05,0.00022855814675274,-0.295609886481552,0.767561706828012,0.91194264612311
